price,speed,hd,ram,screen,ads
1749,33,212,4,14,307
1499,33,170,4,14,307
2344,50,426,8,14,307
2495,66,540,8,15,307
2590,50,528,16,15,307
1344,25,107,2,14,307
1595,66,107,2,14,307
1920,25,528,8,14,307
3499,100,1000,16,15,307
2595,100,426,8,14,307
1399,33,170,4,14,307
2143,33,426,8,14,307
1395,33,214,4,14,307
1595,33,214,4,14,307
1690,66,107,2,15,307
1795,25,426,8,14,307
2944,75,528,16,14,307
1849,33,340,4,14,307
1469,33,340,4,14,307
1594,33,212,4,14,307
1865,33,425,8,15,307
1395,25,214,4,14,307
1290,25,107,2,14,307
2644,75,426,8,14,307
1999,66,340,8,15,307
2395,33,528,16,14,307
2645,66,424,8,17,307
3349,100,527,16,17,307
2120,33,528,8,14,307
1994,50,214,4,14,307
3044,75,528,16,14,307
1890,66,214,4,15,307
1595,33,214,4,14,307
1890,66,214,4,14,307
1944,75,107,2,14,307
2319,33,340,4,14,307
1995,66,425,8,15,307
1689,25,212,4,14,307
2609,33,212,4,17,307
2819,50,340,8,15,307
1195,25,214,4,14,307
2039,33,212,4,14,307
2425,50,212,8,17,307
1544,33,107,2,14,307
1990,50,420,4,14,307
2995,100,528,16,14,307
2344,100,214,4,14,307
3439,66,340,8,17,307
1895,100,340,4,14,307
2444,66,426,8,14,307
3129,66,527,8,14,307
1999,33,212,4,15,307
2249,66,212,4,14,307
2490,33,528,16,14,307
2899,100,527,16,15,307
2744,50,420,8,17,307
2195,25,528,16,14,307
2344,66,426,8,14,307
2294,75,214,4,14,307
2094,66,214,4,14,307
1495,33,340,4,14,307
2190,50,426,8,15,307
3379,66,527,8,15,307
2469,33,340,4,15,307
1645,33,340,4,14,307
2244,75,214,4,14,307
2290,66,426,8,14,307
2090,100,107,2,14,307
2343,66,426,8,14,307
1644,50,107,2,14,307
2220,50,528,8,14,307
2690,100,426,8,15,307
1839,25,212,4,15,307
1990,100,340,4,15,307
1490,33,107,2,14,307
2544,33,528,16,14,307
2509,50,340,4,15,307
2144,75,214,4,14,307
2095,50,426,8,14,307
1695,50,214,4,14,307
3144,100,528,16,14,307
1490,25,214,4,15,307
1499,33,170,4,15,307
2099,33,340,8,14,307
1595,66,340,4,14,307
1644,25,214,4,14,307
1995,33,426,8,14,307
2769,66,340,8,14,307
2669,50,340,8,14,307
2744,100,426,8,14,307
1490,25,214,4,14,307
2889,33,340,4,17,307
1925,33,212,4,17,307
2444,25,528,16,14,307
2195,66,426,8,14,307
2775,66,420,16,15,307
2499,66,528,16,15,307
2199,50,450,8,15,307
1399,33,270,4,14,307
2290,25,528,16,15,307
2490,75,426,8,15,307
2899,66,527,16,15,307
2090,75,214,4,15,307
1499,50,340,4,14,307
2695,66,528,8,15,307
1690,66,340,4,15,307
2390,50,420,8,15,307
2399,100,340,8,14,307
1590,50,107,2,15,307
2244,33,426,8,14,307
2744,66,528,16,14,307
2190,50,426,8,14,307
2065,100,340,4,14,307
1495,33,212,4,14,307
2529,100,340,8,14,307
1690,33,214,4,15,307
2569,50,340,8,14,307
3239,66,424,8,15,307
2044,66,214,4,14,307
1299,33,340,4,14,307
2199,50,425,8,15,307
1495,50,214,4,14,307
2775,66,530,16,17,307
2444,100,214,4,14,307
1894,66,107,2,14,307
2890,75,528,16,14,307
1795,66,340,8,14,307
2644,50,528,16,14,307
1725,33,212,4,17,307
1795,75,107,2,14,307
3244,100,528,16,14,307
2395,75,426,8,14,307
2259,25,212,4,17,307
2599,66,450,8,15,307
1695,50,340,8,14,307
3029,100,527,16,15,307
1639,33,120,4,14,307
1694,25,214,4,14,307
2499,66,528,8,15,307
1559,33,212,4,14,307
2590,50,528,16,14,307
2720,100,528,8,14,307
1570,33,340,4,15,307
2743,100,426,8,14,307
2189,33,212,4,15,307
2090,75,214,4,14,307
1944,25,426,8,14,307
1529,33,170,4,14,307
2494,25,528,16,14,307
2499,100,340,8,14,307
2595,66,530,16,15,307
1558,33,212,4,14,307
1395,25,340,8,14,307
1625,33,240,4,14,307
2309,33,120,4,17,307
1695,33,425,8,15,307
1844,33,214,4,14,307
2425,66,530,16,15,307
2550,66,340,8,15,307
1995,50,212,8,14,307
1765,66,340,4,14,307
1890,75,107,2,15,307
1595,33,340,8,14,307
1995,100,107,2,14,307
2949,100,527,16,15,307
1494,25,107,2,14,307
2490,75,426,8,14,307
1894,50,420,4,15,307
2495,50,528,16,14,307
2149,66,212,4,14,307
2244,50,426,8,14,307
3229,66,527,8,14,307
2490,33,528,16,15,307
2425,100,425,8,15,307
1890,25,426,8,14,307
2044,25,426,8,14,307
2290,25,528,16,14,307
1790,50,214,4,15,307
3397,66,450,16,15,307
2595,66,528,16,14,307
2259,50,340,4,14,307
2075,66,425,8,15,307
1195,25,107,2,14,339
2999,100,527,16,15,339
1795,25,426,8,14,339
1599,33,210,4,14,339
1644,25,214,4,14,339
1639,33,120,4,14,339
2690,100,426,8,14,339
1644,50,107,2,14,339
2694,75,426,8,14,339
1690,66,107,2,15,339
1465,66,210,4,14,339
1790,50,214,4,14,339
3129,66,527,8,14,339
1690,33,340,4,14,339
2195,25,528,16,14,339
2344,66,426,8,14,339
1999,33,420,8,14,339
1995,33,340,8,15,339
2299,100,452,8,15,339
3244,100,528,16,14,339
2249,100,420,8,14,339
1995,33,540,8,14,339
2499,66,340,4,14,339
2625,66,530,8,17,339
2095,50,426,8,14,339
1795,75,107,2,14,339
1799,66,212,4,14,339
1844,66,107,2,14,339
2365,66,540,8,15,339
1689,25,212,4,14,339
1995,66,340,8,14,339
2044,75,107,2,14,339
1999,33,212,4,15,339
1795,66,340,8,14,339
2394,50,426,8,14,339
1295,33,340,4,14,339
2609,33,212,4,17,339
1944,66,214,4,14,339
1890,25,426,8,15,339
2469,33,340,4,15,339
2144,75,214,4,14,339
1495,50,107,2,14,339
1644,33,107,2,14,339
2669,50,340,8,14,339
1899,50,340,8,15,339
2090,33,528,8,14,339
1879,33,340,8,15,339
2429,100,420,8,15,339
1695,50,340,8,14,339
2995,100,528,16,14,339
2265,100,340,8,15,339
1559,33,212,4,14,339
1495,33,340,4,14,339
1589,25,212,4,14,339
2259,50,340,4,14,339
2215,100,425,8,15,339
1795,100,210,4,14,339
1849,33,212,4,14,339
2190,50,426,8,14,339
1794,33,340,4,14,339
1690,33,214,4,14,339
1844,50,214,4,14,339
2090,75,214,4,15,339
2344,100,214,4,14,339
1260,33,210,4,15,339
2144,100,107,2,14,339
2199,100,340,8,14,339
2029,33,420,8,14,339
2509,50,340,4,15,339
1490,25,214,4,15,339
2065,66,540,8,15,339
1899,33,420,8,14,339
1495,33,340,4,14,339
1890,25,426,8,14,339
2215,66,425,8,15,339
2090,100,107,2,14,339
2299,100,425,8,14,339
2904,66,340,8,17,339
2425,66,340,8,17,339
1999,66,340,8,15,339
2115,66,340,8,15,339
2744,66,528,16,14,339
1999,33,420,8,15,339
1795,33,425,8,15,339
2290,66,426,8,14,339
1890,66,214,4,15,339
2090,75,214,4,14,339
1550,66,210,4,15,339
1890,75,107,2,15,339
2894,100,426,8,14,339
1490,33,107,2,14,339
2244,50,426,8,14,339
2544,33,528,16,14,339
2695,66,528,8,15,339
1915,66,425,8,15,339
2890,75,528,16,14,339
2244,75,214,4,14,339
1399,33,210,4,14,339
2399,66,212,4,15,339
2444,25,528,16,14,339
3799,66,527,8,17,339
1395,33,107,2,14,339
2944,75,528,16,14,339
1495,50,214,4,14,339
3144,100,528,16,14,339
1595,66,107,2,14,339
2590,50,528,16,14,339
2644,75,426,8,14,339
1590,50,107,2,14,339
1945,66,340,8,15,339
1995,33,426,8,14,339
1529,33,210,4,14,339
2425,100,425,8,15,339
2349,100,420,8,15,339
2144,33,426,8,14,339
2925,100,530,8,17,339
2249,66,212,4,14,339
2095,100,425,8,15,339
2094,25,426,8,14,339
2344,50,426,8,14,339
1744,33,214,4,14,339
2195,100,214,4,14,339
1890,66,214,4,14,339
2794,50,528,16,14,339
2309,33,120,4,17,339
1825,33,340,8,15,339
2845,100,540,8,17,339
3499,100,1000,16,15,339
1515,33,210,4,14,339
2558,100,425,8,14,339
2690,100,528,8,14,339
2244,100,107,2,14,339
2694,33,528,16,14,339
3239,50,340,8,17,339
1849,33,340,4,14,339
2644,33,528,16,14,339
2195,66,426,8,14,339
2419,33,212,4,17,339
2569,50,340,8,14,339
3019,66,340,8,15,339
3149,66,527,16,17,339
2090,33,426,8,14,339
2545,100,530,8,15,339
1345,33,210,4,14,339
2259,25,212,4,17,339
2590,50,528,16,15,339
2345,33,425,8,17,339
3049,100,527,16,15,339
2744,50,528,16,14,339
2395,33,528,16,14,339
2379,100,420,8,14,339
2645,66,540,8,17,339
1594,33,340,4,15,339
2445,66,425,8,17,339
2099,33,420,8,14,339
3090,100,528,16,14,339
2575,100,530,8,15,339
1739,33,120,4,14,339
2044,25,426,8,14,339
2425,33,540,8,17,339
2290,100,214,4,14,339
1839,25,212,4,15,339
1890,25,528,8,14,339
1290,25,107,2,15,339
2290,25,528,16,14,339
2399,100,420,8,14,339
2595,66,528,16,14,339
2494,25,528,16,14,339
2435,100,340,8,15,339
2844,100,426,8,14,339
2989,66,424,8,14,339
2545,100,425,8,15,339
2343,66,426,8,14,339
1249,25,100,4,14,339
1890,75,107,2,14,339
2179,66,425,8,14,339
1939,33,212,4,14,339
2390,50,420,8,15,339
1595,33,214,4,14,339
2929,50,340,4,17,339
1945,33,540,8,15,339
2175,33,340,8,17,339
3129,100,527,16,15,339
1625,33,240,4,14,339
2355,66,340,8,15,339
1925,33,340,4,17,339
3090,100,528,16,15,339
2299,66,340,16,15,339
3099,100,527,16,15,339
2490,33,528,16,15,339
2615,100,530,8,15,339
2189,33,212,4,15,339
2743,100,426,8,14,339
1399,33,210,4,14,339
2699,100,450,8,15,339
1599,50,340,4,14,339
2149,66,212,4,14,339
2499,100,420,8,14,339
2495,50,528,16,14,339
2343,66,426,8,14,339
2190,50,426,8,15,339
1844,33,214,4,14,339
2690,100,426,8,15,339
1344,25,107,2,14,339
1695,50,214,4,14,339
1175,33,210,4,14,339
1995,75,214,4,14,339
1944,75,107,2,14,339
2849,66,527,16,15,339
2544,75,426,8,14,339
3659,66,424,8,17,339
1749,33,212,4,14,339
3439,66,340,8,17,339
1944,50,214,4,14,339
1990,50,420,4,14,339
3349,100,527,16,17,339
2395,75,426,8,14,339
2495,100,540,8,15,339
2615,100,340,8,17,339
3089,66,424,8,14,339
3294,100,528,16,14,339
2127,33,540,8,14,339
1444,25,107,2,14,339
2244,33,426,8,14,339
2644,50,528,16,14,339
2315,66,530,8,15,339
2665,100,540,8,15,339
3239,66,424,8,15,339
2275,66,530,8,15,339
2490,75,426,8,14,339
2427,66,540,8,15,339
2690,66,528,16,14,339
1509,25,120,4,15,339
2899,66,527,16,15,339
2195,66,426,8,14,339
2044,66,214,4,14,339
1490,33,107,2,15,339
2344,25,528,16,14,339
2894,66,528,16,14,339
2819,50,340,8,15,339
1944,25,426,8,14,339
3094,75,528,16,14,339
2095,66,425,8,15,339
1965,100,210,4,14,339
3299,66,1000,16,15,339
2090,100,107,2,15,339
2190,50,528,8,14,339
1345,33,210,4,14,339
3304,66,420,16,17,339
1499,33,210,4,14,339
1725,33,340,4,17,339
2290,66,426,8,15,339
2115,33,530,8,15,339
1690,33,214,4,15,339
1595,33,214,4,14,339
1595,33,340,8,14,339
1675,33,425,8,15,339
1744,66,107,2,14,339
3379,66,527,8,15,339
2744,100,426,8,14,339
1259,25,120,4,14,339
2449,100,420,8,14,339
2889,33,340,4,17,339
1744,50,107,2,14,339
1635,66,210,4,14,339
1929,25,120,4,17,339
2627,100,540,8,15,339
2744,50,420,8,17,339
1999,50,340,4,14,339
1795,66,425,8,15,339
2819,66,212,4,17,339
2890,75,528,16,15,339
1499,33,210,4,15,339
2295,66,540,8,15,339
2290,66,528,8,14,339
2690,66,528,16,15,339
1595,66,214,4,14,339
1359,25,120,4,14,339
2490,75,426,8,15,339
2490,75,528,8,14,339
1995,33,426,8,14,339
2115,33,425,8,15,339
2124,33,240,4,14,339
1795,50,420,4,14,339
3229,66,527,8,14,339
2775,100,425,8,17,339
1395,25,340,8,14,339
1899,66,340,8,15,339
1490,25,214,4,14,339
2775,66,420,16,15,339
2359,50,340,4,14,339
1544,25,214,4,14,339
2795,75,528,16,14,339
1995,33,425,8,15,339
2494,66,426,8,14,339
2970,66,420,16,15,339
2444,100,214,4,14,339
2529,100,420,8,14,339
2769,66,340,8,14,339
1544,33,107,2,14,339
1995,100,107,2,14,339
2595,100,426,8,14,339
3044,75,528,16,14,339
1395,33,214,4,14,339
2444,66,426,8,14,339
2294,33,426,8,14,339
1795,66,214,4,14,339
1430,33,210,4,15,339
1889,33,120,4,15,339
2290,100,214,4,15,339
2215,66,530,8,15,339
2799,66,527,16,15,339
2295,66,340,8,17,339
2195,50,420,8,15,339
1594,33,340,4,14,339
1290,25,107,2,14,339
2319,33,340,4,14,339
2039,33,212,4,14,339
1395,25,214,4,14,339
2929,66,527,16,15,339
1690,66,107,2,14,339
1590,50,107,2,15,339
2844,66,528,16,14,339
2490,33,528,16,14,339
1195,25,214,4,14,339
2869,66,340,8,14,339
2385,100,540,8,15,339
1880,100,210,4,15,339
2349,100,420,8,14,339
2550,66,340,8,15,339
1495,33,340,4,14,339
1790,50,214,4,15,339
2090,33,426,8,15,339
1894,50,420,4,15,339
2143,33,426,8,14,339
2219,33,340,4,14,339
2499,75,340,16,15,339
1925,33,340,4,17,339
2290,25,528,16,15,339
2599,100,527,8,15,273
2190,100,214,4,14,273
1359,25,120,4,14,273
1999,33,527,4,14,273
1740,33,214,4,14,273
2493,33,528,16,14,273
2127,33,540,8,14,273
2599,100,420,8,15,273
3095,66,1080,16,15,273
2349,100,420,8,15,273
1379,33,340,4,14,273
2775,66,540,16,15,273
2718,75,428,16,17,273
2243,66,426,8,14,273
2854,100,528,16,14,273
2093,33,426,8,14,273
1625,33,240,4,14,273
2943,100,528,16,14,273
2499,100,450,8,15,273
2343,33,528,16,14,273
1694,33,214,4,14,273
1618,33,340,4,17,273
2345,33,528,16,14,273
1399,33,210,4,14,273
2758,33,170,4,17,273
2044,33,426,8,14,273
2045,33,540,8,15,273
1995,66,540,8,15,273
2795,33,1000,24,14,273
1599,50,340,4,14,273
2099,66,420,8,15,273
2199,100,340,8,14,273
2695,66,540,16,15,273
2818,100,428,16,17,273
2395,100,426,8,14,273
2065,33,540,8,15,273
1740,33,214,4,15,273
2029,33,420,4,14,273
2093,33,426,8,14,273
3243,66,1000,24,14,273
3745,66,2100,16,15,273
2189,50,212,4,14,273
2399,75,428,16,15,273
2338,33,170,4,15,273
2799,66,527,16,15,273
1895,50,420,4,14,273
1554,33,214,4,14,273
3095,66,1000,24,14,273
2499,66,340,4,14,273
2040,33,426,8,14,273
1995,33,540,8,14,273
2999,100,528,16,17,273
3093,33,1000,24,14,273
3543,100,1000,24,14,273
2454,100,426,8,14,273
1854,33,426,8,14,273
1690,33,340,4,17,273
1865,66,425,8,15,273
1995,66,340,8,14,273
2854,33,1000,24,14,273
1494,25,214,4,14,273
2590,66,528,16,14,273
1899,33,420,4,14,273
2543,100,426,8,14,273
1645,33,214,4,14,273
1689,33,212,4,14,273
3415,66,1080,16,17,273
1699,50,340,8,15,273
1890,33,528,8,14,273
2749,100,420,8,17,273
2185,33,425,8,15,273
2018,50,340,8,17,273
2938,50,340,4,15,273
1599,33,210,4,14,273
2254,33,528,16,14,273
1299,33,210,4,14,273
2040,33,528,8,14,273
2465,66,540,8,17,273
2558,25,212,4,17,273
1529,33,210,4,14,273
2145,66,540,8,15,273
1795,66,214,4,14,273
2945,33,1000,24,14,273
2440,33,528,16,15,273
2385,33,1080,8,15,273
3358,50,340,4,17,273
1999,33,420,4,14,273
1945,33,426,8,14,273
2555,66,540,8,15,273
1595,33,340,8,14,273
3004,33,1000,24,14,273
2390,33,540,8,17,273
2305,66,425,8,15,273
2095,66,540,8,15,273
2427,66,540,8,15,273
2744,66,528,16,14,273
1594,33,340,4,14,273
2129,66,420,8,14,273
1899,66,250,4,15,273
2194,33,426,8,14,273
1798,33,340,4,17,273
2004,33,426,8,14,273
1999,33,420,4,15,273
2658,50,212,4,15,273
1288,33,340,4,15,273
1495,33,214,4,14,273
2499,100,428,16,15,273
2040,33,426,8,15,273
2795,100,528,16,14,273
2485,66,1080,8,15,273
2890,33,1000,24,15,273
2455,33,540,8,15,273
1679,33,340,8,15,273
1468,33,340,4,15,273
1998,33,340,8,17,273
1499,33,210,4,14,273
2199,66,420,8,14,273
1495,33,340,4,14,273
1999,66,420,8,14,273
3190,66,1000,24,14,273
1899,66,340,8,15,273
2118,66,340,8,17,273
2099,33,420,4,14,273
1645,33,214,4,14,273
1745,66,425,8,15,273
2290,33,528,16,15,273
2688,33,212,4,17,273
2440,33,528,16,14,273
1704,33,214,4,14,273
2830,100,540,8,17,273
2943,33,1000,24,14,273
2299,66,428,16,15,273
2265,33,540,8,15,273
1249,25,100,4,14,273
2190,66,528,8,14,273
3015,66,1080,16,15,273
2635,66,1080,8,15,273
2190,66,426,8,15,273
1895,33,540,8,15,273
1849,33,340,4,14,273
2449,100,527,8,15,273
2629,100,420,8,15,273
1595,66,214,4,14,273
1795,66,340,8,14,273
1938,25,120,4,15,273
2365,33,540,8,17,273
1495,33,340,4,14,273
3040,33,1000,24,15,273
1890,66,214,4,14,273
2643,66,528,16,14,273
3044,33,1000,24,14,273
2490,100,528,8,14,273
1945,33,426,8,14,273
2218,66,250,4,17,273
1995,33,540,8,15,273
2138,25,212,4,15,273
2554,66,528,16,14,273
3344,66,1000,24,14,273
1794,33,340,4,14,273
2159,66,170,4,14,273
2890,33,1000,24,14,273
3454,100,1000,24,14,273
2243,66,426,8,14,273
2495,66,528,16,14,273
3154,66,1000,24,14,273
1559,25,212,4,14,273
2768,50,212,4,15,273
3085,66,540,16,15,273
2779,66,340,4,14,273
1499,33,210,4,15,273
2245,66,540,8,15,273
2618,66,428,16,17,273
1488,50,340,4,15,273
2079,50,212,4,14,273
3644,100,1000,24,14,273
1894,33,214,4,14,273
2790,100,540,8,14,273
2535,33,1080,8,15,273
3194,33,1000,24,14,273
2268,33,212,4,15,273
2490,100,426,8,15,273
1199,33,340,4,14,273
1995,66,425,8,15,273
2595,66,528,8,15,273
2099,66,420,8,14,273
2490,100,426,8,14,273
1399,50,340,4,14,273
2044,66,214,4,14,273
1890,66,214,4,15,273
2625,66,540,16,15,273
2190,66,426,8,14,273
1590,33,214,4,15,273
2358,25,120,4,17,273
2390,75,420,4,14,273
2590,66,528,16,15,273
3358,66,340,4,15,273
2890,100,528,16,14,273
2165,66,540,8,15,273
2738,66,170,4,15,273
1943,33,426,8,14,273
2099,66,527,8,14,273
2290,33,528,16,14,273
2365,66,540,8,15,273
2118,50,250,4,17,273
1395,33,214,4,14,273
2449,100,420,8,15,273
2627,100,540,8,15,273
1854,66,214,4,14,273
2899,100,420,8,17,273
2399,66,450,8,15,273
2594,33,528,16,14,273
2245,66,540,8,15,273
2095,100,214,4,14,273
2479,100,420,8,15,273
3490,100,1000,24,15,273
1495,33,214,4,14,273
2145,33,540,8,15,273
2404,33,528,16,14,273
2525,33,540,8,15,273
1195,25,214,4,14,273
2625,66,540,8,15,273
3188,50,212,4,17,273
1695,50,340,8,14,273
1625,33,425,8,15,273
3190,66,1000,24,15,273
1745,33,425,8,15,273
2929,66,527,16,15,273
2344,100,214,4,14,273
2344,66,426,8,14,273
1590,33,214,4,14,273
1890,33,426,8,14,273
1795,33,426,8,14,273
3040,33,1000,24,14,273
3044,100,528,16,14,273
2095,66,426,8,14,273
2495,100,540,8,15,273
3490,100,1000,24,14,273
2095,66,426,8,14,273
1595,33,210,4,14,273
1799,66,340,8,15,273
3199,66,527,16,17,273
1295,33,340,4,14,273
1890,33,426,8,15,273
1395,25,340,8,14,273
2444,33,528,16,14,273
1818,50,340,4,17,273
1799,50,250,4,15,273
3778,66,340,4,17,273
1744,33,214,4,14,273
2499,100,420,8,15,273
2899,66,527,16,15,273
2195,33,528,16,14,273
3299,66,1000,16,15,273
2154,100,214,4,14,273
2295,66,540,8,15,273
2644,100,426,8,14,273
2190,100,214,4,15,273
2359,50,340,4,14,273
2630,66,540,8,17,273
2525,66,540,16,15,273
3158,66,170,4,17,273
3395,100,1000,24,14,273
3078,50,212,4,17,273
1890,33,340,4,17,273
1875,33,425,8,15,273
2595,100,540,8,14,273
2154,66,426,8,14,273
2549,100,420,8,15,273
2195,75,420,4,14,273
1759,33,170,4,14,273
2890,100,528,16,15,273
2145,33,540,8,15,273
2845,66,540,16,17,273
1995,66,340,4,14,225
2154,100,426,4,14,225
1795,66,420,4,14,225
2290,33,528,16,14,225
1895,66,425,8,14,225
3194,33,1000,24,14,225
2099,33,212,8,14,225
1590,33,426,4,15,225
3928,100,728,8,15,225
2854,33,1000,24,14,225
2493,33,528,16,14,225
2095,66,426,8,14,225
2118,66,250,4,17,225
1899,66,340,8,15,225
1795,66,426,4,14,225
2099,66,420,8,14,225
1395,33,214,4,14,225
1943,33,426,8,14,225
1890,66,426,4,15,225
2929,66,527,16,15,225
1299,33,340,4,14,225
2795,100,528,16,14,225
2499,100,420,8,15,225
3543,100,1000,24,14,225
1195,25,214,4,14,225
3044,100,528,16,14,225
2554,66,528,16,14,225
1590,33,426,4,14,225
2499,100,428,16,15,225
2629,100,420,8,15,225
2295,66,420,8,15,225
1925,66,425,8,15,225
1805,33,425,8,15,225
2599,100,527,8,15,225
1495,33,426,4,14,225
1799,66,250,4,15,225
2643,66,528,16,14,225
2595,66,528,8,15,225
2290,33,528,16,15,225
1554,33,426,4,14,225
2543,100,426,8,14,225
2629,66,270,4,14,225
2943,100,528,16,14,225
2644,100,426,8,14,225
1645,33,214,4,14,225
2075,66,540,8,15,225
1645,33,425,8,15,225
2190,100,426,4,15,225
3564,66,340,8,15,225
3040,33,1000,24,15,225
3108,33,270,4,17,225
2243,66,426,8,14,225
2449,100,420,8,15,225
2568,33,270,4,15,225
1488,50,340,4,15,225
1970,66,420,4,14,225
3243,66,1000,24,14,225
3984,66,340,8,17,225
2190,66,426,8,15,225
2195,33,528,16,14,225
1618,33,340,4,17,225
2149,66,420,8,15,225
2795,33,1000,24,14,225
1699,50,340,8,15,225
3344,66,1000,24,14,225
2190,100,426,4,14,225
2495,66,528,16,14,225
1608,33,340,4,14,225
2099,66,527,8,14,225
1288,33,340,4,15,225
1599,33,210,4,14,225
2634,66,540,8,17,225
3349,100,728,8,14,225
3093,33,1000,24,14,225
1399,33,210,4,14,225
3628,66,270,4,17,225
3190,66,1000,24,14,225
2194,33,426,8,14,225
2899,66,527,16,15,225
1549,33,210,4,15,225
2590,66,528,16,15,225
2599,100,420,8,15,225
2004,33,426,8,14,225
2943,33,1000,24,14,225
2040,33,426,8,14,225
2594,33,528,16,14,225
1740,33,426,4,15,225
1595,33,340,8,14,225
2093,33,426,8,14,225
2109,33,270,4,14,225
1499,33,340,4,14,225
1408,33,340,4,14,225
2344,100,426,4,14,225
1379,33,340,4,14,225
2590,66,528,16,14,225
1475,33,200,4,14,225
1704,33,426,4,14,225
2890,33,1000,24,15,225
1468,33,340,4,15,225
1499,33,340,4,14,225
2299,66,540,8,15,225
2049,33,270,4,14,225
1854,33,426,8,14,225
2618,66,428,16,17,225
1974,33,200,4,14,225
2890,66,1000,16,14,225
1945,33,426,8,14,225
1890,66,426,4,14,225
2190,66,426,8,14,225
4348,100,728,8,17,225
2749,100,420,8,17,225
1679,33,340,8,15,225
2590,33,1000,16,14,225
2899,100,420,8,17,225
2399,66,528,8,15,225
3040,33,1000,24,14,225
2129,66,420,8,14,225
1899,66,420,8,14,225
1890,33,426,8,15,225
2799,66,527,16,15,225
2440,33,528,16,14,225
1249,25,100,4,14,225
2254,33,528,16,14,225
2718,75,428,16,17,225
2404,33,528,16,14,225
1725,33,340,4,14,225
2985,66,340,8,14,225
1998,33,340,8,17,225
1818,50,340,4,17,225
2049,66,420,8,15,225
1969,66,425,8,14,225
1199,33,210,4,14,225
1799,66,340,8,15,225
1559,66,212,4,14,225
2479,100,420,8,15,225
2740,33,1000,16,14,225
2345,33,528,16,14,225
1395,25,340,8,14,225
1499,33,210,4,14,225
2199,66,420,8,14,225
2344,66,426,8,14,225
2095,100,426,4,14,225
2818,100,428,16,17,225
3190,100,1000,16,14,225
3208,66,270,4,15,225
1379,25,212,4,14,225
2890,100,528,16,15,225
2199,100,340,8,14,225
2444,33,528,16,14,225
2408,66,540,8,15,225
2549,100,420,8,15,225
2999,100,528,16,17,225
1445,50,214,4,14,225
3454,100,1000,24,14,225
2349,100,420,8,15,225
2170,66,340,4,14,225
2490,100,426,8,14,225
2399,75,428,16,15,225
2854,100,528,16,14,225
1745,66,340,8,14,225
3199,66,527,16,17,225
1999,66,340,8,14,225
1855,66,425,8,15,225
3490,100,1000,24,14,225
2470,66,420,8,15,225
2040,33,426,8,15,225
1894,33,426,4,14,225
1999,66,527,8,14,225
1744,33,426,4,14,225
2890,33,1000,24,14,225
1854,66,426,4,14,225
1645,33,426,4,14,225
2299,66,340,4,14,225
1999,66,420,8,14,225
2454,100,426,8,14,225
2095,66,426,8,14,225
3190,66,1000,24,15,225
1999,66,420,8,14,225
2118,66,340,8,17,225
2875,66,1080,16,15,225
2449,100,527,8,15,225
1199,33,340,4,14,225
3395,100,1000,24,14,225
2154,66,426,8,14,225
2945,33,1000,24,14,225
2744,66,528,16,14,225
3095,66,1000,24,14,225
1399,50,340,4,14,225
1645,50,340,8,14,225
2099,66,420,8,14,225
2895,100,528,8,15,225
3490,100,1000,24,15,225
2628,33,270,4,15,225
2988,33,270,4,17,225
1399,50,210,4,14,225
2044,66,426,4,14,225
2378,25,212,4,17,225
1945,33,426,8,14,225
3195,66,1080,16,17,225
1890,33,426,8,14,225
2299,66,540,8,15,225
1958,25,212,4,15,225
3299,66,1000,16,15,225
2044,33,426,8,14,225
1695,66,425,8,15,225
3644,100,1000,24,14,225
1545,66,214,4,14,225
1740,33,426,4,14,225
2343,33,528,16,14,225
2018,50,340,8,17,225
3044,33,1000,24,14,225
3048,33,270,4,17,225
2015,66,425,8,14,225
1989,33,270,4,14,225
2299,66,428,16,15,225
2890,100,528,16,14,225
1469,33,212,4,14,225
3154,66,1000,24,14,225
2688,33,270,4,15,225
2440,33,528,16,15,225
2490,100,426,8,15,225
1798,33,340,4,17,225
1795,33,426,8,14,225
3004,33,1000,24,14,225
2395,100,426,8,14,225
2059,66,540,8,14,248
1940,33,528,8,15,248
1495,33,214,4,14,248
2890,33,1000,24,14,248
2189,33,212,8,15,248
2494,33,720,16,14,248
2895,100,528,16,14,248
2644,33,720,16,14,248
1445,50,214,4,14,248
2094,33,528,8,14,248
1488,66,340,4,15,248
1649,66,212,4,15,248
2345,100,528,8,14,248
3443,100,1000,24,14,248
2145,66,730,8,15,248
2299,66,340,4,14,248
1995,33,528,8,14,248
1379,50,340,4,14,248
2988,33,270,4,17,248
3093,33,1000,24,14,248
1798,50,340,4,17,248
1590,33,214,4,14,248
2015,66,540,8,15,248
1645,50,340,8,14,248
1299,50,340,4,14,248
1418,33,250,2,17,248
3390,100,1000,24,14,248
3108,33,270,4,17,248
2240,33,1000,8,14,248
2190,66,528,8,15,248
2643,66,720,16,14,248
1149,33,250,2,14,248
1965,66,540,8,14,248
1698,50,340,4,14,248
1840,66,214,4,14,248
1999,66,528,8,15,248
1548,33,340,4,14,248
2304,33,720,16,14,248
3193,66,1000,24,14,248
2495,66,720,16,14,248
2299,66,540,8,15,248
3984,66,364,8,17,248
1599,66,340,4,14,248
2699,66,527,16,15,248
2985,66,364,8,14,248
1595,33,340,8,14,248
1728,33,212,4,14,248
1995,66,340,4,14,248
2298,33,528,8,17,248
1974,33,200,4,14,248
3564,66,364,8,15,248
